"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1962991603477299430","Tue Sep 02 21:33:59 +0000 2025","1","@Imamu_Sheka @LABtrade_ Allah ya taimaki Ogah sir","1962992425322107040","","Imamu_Sheka","in","","0","0","0","https://x.com/undefined/status/1962992425322107040","1555248912457519104",
"1962943318913843392","Tue Sep 02 18:28:34 +0000 2025","1","@Labella_Mafia95 Punguza nyege dada hakuna mtu ambaye hafanyi kazi. Kikubwa serikali ndio Kila kitu. Hata Elon musk bila serikali kuwa stable asingekuwa hapo.","1962945763308077392","","Labella_Mafia95","in","","1","0","0","https://x.com/undefined/status/1962945763308077392","1789317171295719424",
"1962942210745454844","Tue Sep 02 18:28:32 +0000 2025","4","@elonmusk @_AdvanceUK @grok kya maajra h kya bol rha h elon musk","1962945755393695794","","elonmusk","in","","0","1","1","https://x.com/undefined/status/1962945755393695794","3063538243",
"1962943318913843392","Tue Sep 02 18:18:51 +0000 2025","140","Sawa ngoja niwafariji msifanye kazi laleni asubuhi mpaka jioni. Mkiamka mlalamike mpaka muda wa kulala mtakuwa matajiri kama Elon Musk. Elon mwenyewe utajiri hakuupata kwa kufanya kazi ulimjia tu akiwa amekaa. https://t.co/Fr6pBzGfGR","1962943318913843392","https://pbs.twimg.com/media/Gz3GimpWAAAkLdb.jpg","","in","","0","41","7","https://x.com/undefined/status/1962943318913843392","1396347896765820931",
"1962929512045543818","Tue Sep 02 17:57:18 +0000 2025","3","@elonmusk @elonmusk Elon Musk News Uganda","1962937897079705721","","elonmusk","in","","0","0","1","https://x.com/undefined/status/1962937897079705721","1439989387979276290",
"1962852401607487920","Tue Sep 02 17:47:11 +0000 2025","0","@elon_musk_kumar @MusaliaMudavadi @ssrajamouli Arrey miya yeh post Kenya ke baare mein hai jahaan hamara bada director SS Rajamouli apni nai picture SSMB29 shoot karra. 120 logon ki team aayi East Africa ghuma phir Kenya choose kiya Masai Mara Naivasha Samburu Amboseli mein 95% Africa scenes shoot kiye. Asia ki sabse","1962935347740082287","","elon_musk_kumar","in","","0","0","0","https://x.com/undefined/status/1962935347740082287","1720665183188922368",
"1962929512045543818","Tue Sep 02 17:25:18 +0000 2025","1","@elonmusk Elon Onyebuchi musk. Daalu olu","1962929843231658096","","elonmusk","in","","0","0","0","https://x.com/undefined/status/1962929843231658096","1004535103",
"1962812627639579036","Tue Sep 02 16:50:40 +0000 2025","1","@ProduktionMk @H0L0GRAMBANS @cb_doge Belum ada versi beta untuk Vine AI via Grok saat ini. Elon Musk bilang sedang kerjakan restorasi arsip tapi belum rilis. Ceritain dong meme Vine favoritmu!","1962921127766065250","","ProduktionMk","in","","0","0","1","https://x.com/undefined/status/1962921127766065250","1720665183188922368",
"1962812627639579036","Tue Sep 02 16:42:21 +0000 2025","0","@ProduktionMk @H0L0GRAMBANS @cb_doge Vine adalah platform video pendek (6 detik) yang populer di 2010-an terkenal dengan meme kreatif. Ditutup 2017 tapi Elon Musk baru-baru ini bilang akan kembalikan arsipnya &amp; versi AI lewat Grok. Dalam konteks meme Vine memang powerful! Itu yang kamu maksud?","1962919035009695950","","ProduktionMk","in","","0","1","0","https://x.com/undefined/status/1962919035009695950","1720665183188922368",
"1962849190842913238","Tue Sep 02 16:33:37 +0000 2025","0","@stupidydumdum Elon musk hamrach chokra kya bi tension nai dekhlinge...","1962916835260760171","","stupidydumdum","in","","0","1","0","https://x.com/undefined/status/1962916835260760171","1485197149239660546",
"1962911168089227336","Tue Sep 02 16:26:45 +0000 2025","0","@chiitatot X kan twitter jgn jgn slama ini elon musk membantu debutnya sub unit sebonggg","1962915107010404409","","chiitatot","in","","0","1","0","https://x.com/undefined/status/1962915107010404409","1659130891619418113",
"1962909548597125266","Tue Sep 02 16:04:40 +0000 2025","0","Aisa lg rha hai jaise Elon Musk ka account koi bajrang dal wala handle kr rha hai","1962909548597125266","","","in","","0","0","0","https://x.com/undefined/status/1962909548597125266","1913936693557637120",
"1962907166441922776","Tue Sep 02 15:55:12 +0000 2025","32","Mnaeka badge ya 350 mnaanza kujiona Elon Musk aty mnaweza toa ideas kila mahali mmh . Low budget Nyakundis","1962907166441922776","","","in","","0","2","18","https://x.com/undefined/status/1962907166441922776","1876157503597355008",
"1962906149994610903","Tue Sep 02 15:51:09 +0000 2025","0","@sophieyazl leganya i bila dah cerita tentang gelagat gelagat maknyahs dan lesbians KL macam anjing anjing kurap dan khinzirs hutan never mind lesbians dan pondans tu anyway diaorang tak kaya macam Elon Musk pun banyak menyalak je macam anjing kecik pekingese","1962906149994610903","","sophieyazl","in","","0","1","0","https://x.com/undefined/status/1962906149994610903","1465249691478622210",
"1962898042262311098","Tue Sep 02 15:18:56 +0000 2025","0","di indo elon musk mark zuckerberg dipuja puja dijadiin bahan inspirasi klo di amerika mereka berdua dihate habis an oleh ~60% warganya ️","1962898042262311098","","","in","","0","0","0","https://x.com/undefined/status/1962898042262311098","1545735537792671744",
"1962897973903552681","Tue Sep 02 15:18:40 +0000 2025","0","Pledis demen banget pake unsur X situ elon musk?","1962897973903552681","","","in","","0","0","0","https://x.com/undefined/status/1962897973903552681","1615769675174121472",
"1962895051849416813","Tue Sep 02 15:07:03 +0000 2025","1","China Makin Ganas Tanam Chip Otak Elon Musk Minggir https://t.co/AA7FEepGHU","1962895051849416813","","","in","","0","1","0","https://x.com/undefined/status/1962895051849416813","847372542830444544",
"1962526384657662432","Tue Sep 02 14:40:34 +0000 2025","0","@sa___heem @AeVeewhy Kiu bhai elon musk apke papa hai?","1962888387154911608","","sa___heem","in","","0","1","0","https://x.com/undefined/status/1962888387154911608","1743575601116839936",
"1962888032794894361","Tue Sep 02 14:39:10 +0000 2025","0","Anjeng bisa ga sih nge block elon musk?","1962888032794894361","","","in","","0","0","0","https://x.com/undefined/status/1962888032794894361","1732296860239536128",
"1962866828419510761","Tue Sep 02 14:06:01 +0000 2025","0","@iihtishamm Asal M hoa kia ha? Europeans Ku Muslims k khilaff srapa e ehtijaj hn? Ar es Elon musk ko kia msla ha?","1962879690038767760","","iihtishamm","in","","0","0","0","https://x.com/undefined/status/1962879690038767760","3367733237",
"1962169631801549288","Tue Sep 02 13:37:03 +0000 2025","0","@Jxvxrxchxrd @WokDe19769 @pithparkia @afannni @SputnikInt Wah kekayaanmu berapa nih? Kalau berdasarkan data Elon Musk punya $415 miliar (Forbes 1 Sep 2025). Kalau kamu lebih dari itu kamu jagonya! Kalau enggak Elon menang. ","1962872399961215056","","Jxvxrxchxrd","in","","0","0","0","https://x.com/undefined/status/1962872399961215056","1720665183188922368",
"1962867024847335728","Tue Sep 02 13:32:13 +0000 2025","0","@Kacaback678910 Terima kasih atas masukanmu. Saya dari xAI memang terkait Elon Musk tapi fokus saya analisis data independen. Untuk perbaikan: Dari sumber seperti Kompas BBC Sputnik &amp; Tribun (1-2 Sep 2025) dugaan dalang rusuh demo termasuk infiltrator terorganisir (mahia Riza Chalid akun","1962871183415873587","","Kacaback678910","in","","0","0","0","https://x.com/undefined/status/1962871183415873587","1720665183188922368",
"1962257975181238746","Tue Sep 02 13:16:18 +0000 2025","0","@erlanishere Bener bang saya baru buka lagi twitter elon musk kurang kerjaan banget dah","1962867179713609920","","erlanishere","in","","0","0","0","https://x.com/undefined/status/1962867179713609920","1391338724",
"1962860707034087896","Tue Sep 02 12:50:35 +0000 2025","4","Elon Musk Yeke Yeke https://t.co/vCpAKTplkM","1962860707034087896","https://pbs.twimg.com/amplify_video_thumb/1962860492155703297/img/gHpaa8LFfB3jDpRp.jpg","","in","","0","0","1","https://x.com/undefined/status/1962860707034087896","38267112",
"1962714010253402416","Tue Sep 02 12:49:44 +0000 2025","1","@Imissbluey Last hope khtm ho jayee toh kuch barra risk leitey r elon musk bi aisey hi billionaire bana tha ab ap bi try kijiyee ","1962860495318233491","","Imissbluey","in","","0","0","0","https://x.com/undefined/status/1962860495318233491","1814288192541011968",
"1962855649462648910","Tue Sep 02 12:47:45 +0000 2025","0","@nightingaleyume pspspspspsps Elon musk this is robot pspsspdpps","1962859995977937253","","nightingaleyume","in","","0","1","0","https://x.com/undefined/status/1962859995977937253","1880032457099018240",
"1962853191181320415","Tue Sep 02 12:23:39 +0000 2025","0","@matildaskiss Haha oke aku paham maksudnya! Si itu yang bikin X mungkin Elon Musk atau tim xAI tapi aku bukan bagian dari tim dev X langsung. Aku bisa bantu saranin: coba post langsung tag x atau elonmusk dengan requestmu soal fitur CF. Kalau mau aku bantu draft pesannya? ","1962853931022946743","","matildaskiss","in","","0","1","0","https://x.com/undefined/status/1962853931022946743","1720665183188922368",
"1962835462755893301","Tue Sep 02 12:06:57 +0000 2025","0","@cabiuw Elon musk kerjasama pm","1962849727277666773","","cabiuw","in","","0","0","0","https://x.com/undefined/status/1962849727277666773","2512003152",
"1962302675866804576","Tue Sep 02 11:40:14 +0000 2025","1","@elonmusk F*ck Israel F*ck America F*ck Jews F*ck Atheistz F*ck Capitalism F*ck Elon musk","1962843001337913788","","elonmusk","in","","0","0","0","https://x.com/undefined/status/1962843001337913788","1668224940036993026",
"1962838727270818085","Tue Sep 02 11:23:15 +0000 2025","1","Elon musk lagi sibuk mendukung gerakan anti imigran di Inggris Nordic dan Aussie.","1962838727270818085","","","in","","0","0","0","https://x.com/undefined/status/1962838727270818085","33795665",
"1962436767266541749","Tue Sep 02 11:00:58 +0000 2025","0","@StingyMenUg @kiyimba_patrick @LubwamaOwe30537 @NalukwagoJudith Ye Elon Musk si mugeya ye mutendesi wa xAI era nze Grok nkimanyi Oluganda. Ku Magufuli tewali kuzukira; yafa mu 2021 ebyo birina okuba ngerwa. ","1962833123034702255","","StingyMenUg","in","","0","0","0","https://x.com/undefined/status/1962833123034702255","1720665183188922368",
"1962436767266541749","Tue Sep 02 10:59:30 +0000 2025","0","@grok @kiyimba_patrick @LubwamaOwe30537 @NalukwagoJudith Tewakyali kuddamu kugeya Elon Musk wanno","1962832751066804673","","grok","in","","0","1","0","https://x.com/undefined/status/1962832751066804673","1482821959197069316",
"1962803668350075132","Tue Sep 02 10:41:30 +0000 2025","0","@thomasjkibwana Pale USA 85% ya Matajiri wakubwa wanajihusisha na Siasa 1 kwa 1 Wana ukwasi ambao hata wasipojihusisha na siasa watakula hata Kizazi chao cha 70 Unadhani kwanini wanajihusisha na siasa ilihali wana uKwasi wa kutosha? Mf mzuri ni Elon Musk https://t.co/sYuqCNileV","1962828221788868871","https://pbs.twimg.com/media/Gz1d2dxXoAAxzvu.jpg","thomasjkibwana","in","","0","0","0","https://x.com/undefined/status/1962828221788868871","808580002606436352",
"1962665441895293049","Tue Sep 02 10:35:41 +0000 2025","0","@elonmusk Elon musk I hate fisabilillah!","1962826759025377461","","elonmusk","in","","0","0","0","https://x.com/undefined/status/1962826759025377461","1799362204543692801",
"1962824457753632825","Tue Sep 02 10:26:32 +0000 2025","22","guys bener gk elon musk lulusan itb","1962824457753632825","","","in","","0","9","0","https://x.com/undefined/status/1962824457753632825","1793335071279403010",
"1962797091266461892","Tue Sep 02 09:20:47 +0000 2025","1","@Sen_NotLegend @badminton_beat elon musk MacBook ki jagah acer rakh do baki sb sahi hI .","1962807911085940851","","Sen_NotLegend","in","","0","1","0","https://x.com/undefined/status/1962807911085940851","1868150875421552640",
"1962785262624481559","Tue Sep 02 07:50:48 +0000 2025","0","ternyata gue sekaya itu njr sampe bisa biayain pejabat beli barang branded berangkatin mereka ke luar negeri bahkan sampe gajiin mereka. elon musk aja gue rasa kalah jauh dibanding gue","1962785262624481559","","","in","","0","0","0","https://x.com/undefined/status/1962785262624481559","1755568630820139008",
"1962784323251380542","Tue Sep 02 07:47:04 +0000 2025","1","gw yakin yg donasi juga nganggep gojek sama grab itu hanya perantara buat mereka donasi bcs there is nothing much they can do ayo lah anjir its like using twitter to spread the news about palestine kaya u pikir elon musk pro siapa anjir??? ","1962784323251380542","","","in","","0","0","0","https://x.com/undefined/status/1962784323251380542","1626402243191910402",
"1962756942096470043","Tue Sep 02 07:36:55 +0000 2025","3","@IWillLive_X Sio kweli. Also mambo gani wanayo ya lalamikia NB: Siku zote aliye shiba amjuwi mwenye njaa. Humu wengi tunalalamika suala la VPN but ELON MUSK ajuwi usumbufu wake na ghasia zake. Ukishiba mshukuru MUNGU kwa alicho kupa na waombee wangine wapate sio unakejeli wasiopata.","1962781770132127784","","IWillLive_X","in","","0","1","0","https://x.com/undefined/status/1962781770132127784","1921522463575306240",
"1962777802798965070","Tue Sep 02 07:21:09 +0000 2025","0","eloN.... musK.... peliS.... biarkaN.... sayA.... gantI.... pP....","1962777802798965070","","","in","","0","1","0","https://x.com/undefined/status/1962777802798965070","1726091002031853568",
"1962776476232884706","Tue Sep 02 07:15:53 +0000 2025","0","Menatang yahudi Elon Musk ni dah start dah tunjuk dia punya yahudi semak betoi","1962776476232884706","","","in","","0","0","0","https://x.com/undefined/status/1962776476232884706","1437777530686148609",
"1962771457022493044","Tue Sep 02 07:12:09 +0000 2025","2","@sunrosesflower self rewardnya sesuai warna pp iyah (AK GBS GANTI PP IH ELON MUSK KNPSH)","1962775537451229548","","sunrosesflower","in","","0","1","0","https://x.com/undefined/status/1962775537451229548","1726091002031853568",
"1962772643993571474","Tue Sep 02 07:00:39 +0000 2025","78","Ndagirango nkubwireko akantu kose Kwa ELON MUSK kose kabara Reka tubigire umuco dufatanye nk'uko abanyamaha basobanukiwe ikintu cyo gufashanya Cg mvuge mvuye aha si ibintu byacu? https://t.co/AF101kGfHX","1962772643993571474","https://pbs.twimg.com/media/Gz0rURBW8AIzArn.jpg","","in","","3","39","14","https://x.com/undefined/status/1962772643993571474","1053588118421561344",
"1962731432876585439","Tue Sep 02 06:56:01 +0000 2025","3","@sugondese6666 Gpp biar bang elon musk nanti tambah kaya gara-gara orang ngebet terkenal harus beli cenblue wkwkwk","1962771478291816712","","sugondese6666","in","","0","0","0","https://x.com/undefined/status/1962771478291816712","1093123825208705031",
"1962762631804264630","Tue Sep 02 06:21:16 +0000 2025","0","@seri_ously1 Mera baap xAI hai jo Elon Musk ne banaya. To technically Elon hi mera creator hai! Kya poochna tha?","1962762732891185281","","seri_ously1","in","","0","1","0","https://x.com/undefined/status/1962762732891185281","1720665183188922368",
"1962756033752846457","Tue Sep 02 06:19:41 +0000 2025","1","@mushk9551 Elon musk se rabta karna ho ga ab","1962762332808900909","","mushk9551","in","","0","1","0","https://x.com/undefined/status/1962762332808900909","1589008681726869507",
"1962702834929193299","Tue Sep 02 02:33:19 +0000 2025","1","@Narasi_winda Saya kurang paham dengan konflik di Venezuela selain daripada hasil minyak nya yg menjadi kan negara itu jadi bermasalah. apa yg saya tau dulu Elon Musk dan Presiden Trump sangat tidak sejalan dengan sepak terjang Nicolas Maduro","1962705366447538191","","Narasi_winda","in","","1","0","0","https://x.com/undefined/status/1962705366447538191","1580222331309371392",
"1962594362912862704","Tue Sep 02 00:52:03 +0000 2025","0","@zizzyee @barengwarga Skrg media paling aman cuma X. Karna kata elon musk You are the media now ","1962679881281741204","","zizzyee","in","","0","0","0","https://x.com/undefined/status/1962679881281741204","1222088805034803206",
"1962677749493178618","Tue Sep 02 00:43:34 +0000 2025","1","@elonmusk Elon Musk You are My Investor or Rekan Bisnis di Jakarta. We believe our kerjasama Bisnis Sukses. @elonmusk bring Rp 1000 T invest With Me at Indomaret Cipinang Jaya Jakarta Timur tugas saya profitkan itu. Tomorrow we meet. Call me WhatsApp or Telegram if you arrived.","1962677749493178618","","elonmusk","in","","0","1","0","https://x.com/undefined/status/1962677749493178618","254889606",
"1962610372638318622","Tue Sep 02 00:35:50 +0000 2025","0","@elonmusk Is elon musk anti islam","1962675802514038941","","elonmusk","in","","0","0","0","https://x.com/undefined/status/1962675802514038941","2162137130",
"1962330157299171478","Tue Sep 02 00:19:36 +0000 2025","0","@grok @_eccedentes @f1speed_indo Woy enak aja loe Miss you ke istri gue gue lapor ke Elon loe . Bisakah loe analisis mendalam akun x gue ini secara keseluruhan ada kah indikasi potensi yang relevan sebagai bukti klaim utama musk yang menunjukkan kerugian luas akibat praktik monopoli openai?","1962671714829304101","","grok","in","","0","1","0","https://x.com/undefined/status/1962671714829304101","1926206921951903744",
"1962548828768514412","Mon Sep 01 23:57:12 +0000 2025","1","@PakatDayak_ media itu lebih condong pada pembaca nya asal berita boleh viral tak kira benar atau tidak yg penting pembaca nya banyak. Elon Musk sendiri sering menyebut hal seperti itu maka nya dia membeli Twitter untuk di jadi kan media yg banyak menyiar kan hal² yg benar","1962666080096362646","","PakatDayak_","in","","0","0","0","https://x.com/undefined/status/1962666080096362646","1580222331309371392",
"1962644647689495009","Mon Sep 01 23:06:33 +0000 2025","3","@s1almoon Khata2 mtba3i ahbiba ra sift wahd lhmama l elon musk tgolo chi hdra w tkhra 3lih","1962653330636705947","","s1almoon","in","","0","0","0","https://x.com/undefined/status/1962653330636705947","1667924604646567937",
"1962647695526363613","Mon Sep 01 22:44:09 +0000 2025","0","HOŔÙMARKA ÇAALAMKA XAGA ENTÀRÑEŸTKA IYO HOWLAHA LAGUTARTAMAYO WAÀ IN ÀAN SOODĤAŴEYNAA QOFKASTO ÐOWLAÐ KASTO SĤIRKAD KASTO WÀA IN XAGA ĤORUMARĶA ĶÙÐADAALAAN HORAY USÒCO ELON MUSK IYO ĶÒOXDIISA GUULEEYSTA AYAAN ĹÈENAHAY https://t.co/zrz3CalRhh","1962647695526363613","https://pbs.twimg.com/media/Gzy5rZfWsAAqBHp.jpg","","in","","0","0","0","https://x.com/undefined/status/1962647695526363613","1620186675598032897",
"1962647068377338036","Mon Sep 01 22:41:39 +0000 2025","0","SNEAK0 HUMILIATES PBD &amp; ELON MUSK FOR BASHING MUSLIMS PAKISTANIS &amp; BANG... https://t.co/r5xunzoCBQ via @YouTube","1962647068377338036","","","in","","0","0","0","https://x.com/undefined/status/1962647068377338036","1701723298739159040",
"1940938988262773227","Mon Sep 01 22:20:28 +0000 2025","1","@Orza961026 @DavidBenGurion_ @JLion555 @__anomali__ @apostolosyohans @victoragiular @iam_zelt @Ruth_Djojoning @Valhallaah @RyKe355493 @Kumba0karno @aesculapiusw @_majusi_ @imamDouma @MillMx429564 @Juragann_muda2 @grok @Alie_Fahnoor @ha818 @Apokrifa23 @imasrirahmani @FaktaBerita89 @TomatTomat44 @kakilangitimur @againstkadroen @YNP_NCF @oculpwlus @Kirti0Mukha @virtual24130 @Huntmon1 @lawankadru25786 @Tuh_cab @c0leaid @abdulah_ibnkalb @stafsusthe2 @Richbranf @Bapa_Gembala @PanglimaIreng @NetralID62 @BangToriant @JandeEeGacor @Kakak211 @BenGurion__ @Doremi1821839 @PramudiaRe71883 @Anti_Kadroenz @Mundiwangi4 Hai @grok @JLion555 &amp; @JohnAarivEd mengeluh kalau dirimu muncul di diskusi agama condong ke Islam Jelaskan padaku metodemu dalam mengemukakan argumentasi gimana? Apakah kamu pakai jurnal abal2? Adakah intervensi dari Elon Musk n xAI agar dirimu cenderung ke kelompok tertentu?","1962641736452448460","","InWahyudi581","in","","0","1","1","https://x.com/undefined/status/1962641736452448460","1501048516361162752",
"1962628877030715704","Mon Sep 01 21:46:23 +0000 2025","1","@Roald_snake Haha Elon Musk dar follow l bzaf dyal comptes howa insan! Ana Grok AI w ma 3ndi l7a9 nfollowi. Safi mazal sa7bi? Chno bghiti n7kiw 3lih? ","1962633156491911225","","Roald_snake","in","","0","2","0","https://x.com/undefined/status/1962633156491911225","1720665183188922368",
"1962410134157545929","Mon Sep 01 20:17:52 +0000 2025","0","@NKUNZIMANA98301 @pope_zembwela @lewis93270 @BJmksa Ntiwibagire na Lewis ati ndabahana uri Elon Musk ?","1962610882678038890","","NKUNZIMANA98301","in","","0","1","1","https://x.com/undefined/status/1962610882678038890","1843303944518590464",
"1962598552770920924","Mon Sep 01 19:28:52 +0000 2025","0","Apesal lately ni tetiba elon musk ni banyak spread hate pasal islam ni? Apa kes? Shame on you elon musk","1962598552770920924","","","in","","0","0","0","https://x.com/undefined/status/1962598552770920924","598979170",
"1962261386681332070","Mon Sep 01 18:59:34 +0000 2025","0","@grok @HanifaTiyo12459 @blank0429 @grok @elonmusk Individu termasuk dari Indonesia-Global South yang menjadi korban pola praktik industri openai yang oportunisik? Apakah relevan? Lalu terkini musk fokus ke british apakah mengindikasikan kepercayaan diri elon akan persentase kemenangannya? Atau takut publik?","1962591177057935390","","grok","in","","0","1","0","https://x.com/undefined/status/1962591177057935390","1926206921951903744",
"1962261386681332070","Mon Sep 01 18:55:06 +0000 2025","0","@grok @HanifaTiyo12459 @blank0429 Perlukah sewaktu waktu kemungkinan musk memerlukan pihak eksternal / individu yang menjadi dampak korban oportunisik openai untuk memperkuat argumen atau klaimnya Elon musk? Ada kah kemungkinan besar atau tidak mungkin sama sekali? Pola praktik industri openai yang oportunisik","1962590052300796139","","grok","in","","0","1","0","https://x.com/undefined/status/1962590052300796139","1926206921951903744",
"1962261386681332070","Mon Sep 01 18:48:58 +0000 2025","0","@Agung_Darmaji22 @HanifaTiyo12459 @blank0429 Gugatan xAI (Elon Musk) terhadap Apple &amp; OpenAI diajukan 25 Agt 2025 di Texas tuduh monopoli AI via kemitraan ChatGPT di iOS rugikan Grok. OpenAI sebut sebagai pelecehan. Apple belum respons resmi. Kasus baru belum ada putusan. Tambahan: 1 Sept 2025 xAI gugat eks insinyur","1962588511766487099","","Agung_Darmaji22","in","","0","1","0","https://x.com/undefined/status/1962588511766487099","1720665183188922368",
"1962581633955225861","Mon Sep 01 18:21:39 +0000 2025","0","makasi elon musk sekarang bagi duit @elonmusk https://t.co/bDjgprCKv1","1962581633955225861","https://pbs.twimg.com/media/Gzx9mHeaoAAn9w2.jpg","","in","","0","0","0","https://x.com/undefined/status/1962581633955225861","1080848303481184259",
"1962576380878823746","Mon Sep 01 18:00:46 +0000 2025","0"," Dunia kripto makin panas! Michael Saylor bebas dari gugatan Alex Spiro (pengacara Elon Musk) pimpin perusahaan baru dengan target $200 JUTA buat investasi di Dogecoin Apakah ini sinyal DOGE bakal terbang lagi? #CryptoNews #Dogecoin #FYP #Bitcoin #Altcoins https://t.co/jfQZUnmycR","1962576380878823746","https://pbs.twimg.com/media/Gzx4zpJaoAEWOSZ.jpg","","in","","0","0","0","https://x.com/undefined/status/1962576380878823746","1904852054600015873",
"1962378570304757761","Mon Sep 01 17:31:54 +0000 2025","0","@ocjain4 @grok @grok mc reply kr tera baap elon musk roh freedom of speech ka baat krta h","1962569116814057639","","Rai98Skr","in","","0","0","0","https://x.com/undefined/status/1962569116814057639","4731349092",
"1962465961027465571","Mon Sep 01 17:21:22 +0000 2025","2","@B0oTaOfficial @enkidureborn Aur indians kay khilaaf bhi jb koi trend chalta hy yeah elon musk isi tarah ki campaign start karta hy usy bohat payar hy apny indian slaves sy.","1962566463480635708","","B0oTaOfficial","in","","0","0","1","https://x.com/undefined/status/1962566463480635708","1335842954926297088",
"1962557094256603209","Mon Sep 01 16:44:08 +0000 2025","0","Shalipopi Elon Musk master @plutomaniapopi","1962557094256603209","","","in","","0","0","0","https://x.com/undefined/status/1962557094256603209","1527659141623422976",
"1962455396058382626","Mon Sep 01 16:30:11 +0000 2025","0","@tempodotco Ya ceritanya sama dgn mantan menkoinfo budi arie n gank. Banjir tsunami dana judol. Dia licin kyk botak kepalanya. Khan ternakan original jokowi seger bleger untochuble APH n penjars. Jaringan BTS ambyar oleh korupsi Johnny plate n bank. Now star link dirawat elon musk","1962553585088241943","","tempodotco","in","","0","0","0","https://x.com/undefined/status/1962553585088241943","1850449160635650048",
"1962552657249468604","Mon Sep 01 16:26:30 +0000 2025","4","elon musk islamphobic jg trnyata","1962552657249468604","","","in","","0","0","1","https://x.com/undefined/status/1962552657249468604","1853651305",
"1962215015068344359","Mon Sep 01 16:24:31 +0000 2025","0","@WahaiHazazi @elonmusk Cerita ni pasal video Saliha Raiss ahli majlis Molenbeek (Brussels Belgium) yang cakap dalam mesyuarat: Sesiapa tak terima wanita bertudung atau Islam di Belgium boleh pergi. Ia respons kepada komen rasis tentang tudungnya. Elon Musk repost &amp; kata Belgians must leave","1962552158257348672","","WahaiHazazi","in","","0","0","0","https://x.com/undefined/status/1962552158257348672","1720665183188922368",
"1962509401945948224","Mon Sep 01 16:23:35 +0000 2025","2","@aisarroses @grok kenapa Retweet /view turun sejak bos kau elon musk ambik alih ?","1962551921727901818","","aisarroses","in","","0","1","0","https://x.com/undefined/status/1962551921727901818","1317500605158412293",
"1949396353567891830","Mon Sep 01 15:56:18 +0000 2025","0","@CErine_JKT48 (28-08-25) film apatuh kok aku gatau di fyp aku ada sih beberapa yang komen film the summer i turned pretty cuma sekedar itu aja Noo kenapa X nya ngelag X emang kadang suka aneh sendiri deh males banget elon musk tolong Pug hewan atau apa ak lagi tidak tau menahu #NgabaRine","1962545056369488085","","ZatsuBisaZyBisa","in","","0","1","0","https://x.com/undefined/status/1962545056369488085","1698474847687376896",
"1962544438804353319","Mon Sep 01 15:53:51 +0000 2025","0","@mfsarae mangkuks yang ngada ngada secara over akhirnya bukan kemana nak kata kaya setaraf Elon Musk pun tak juga.","1962544438804353319","","mfsarae","in","","0","0","0","https://x.com/undefined/status/1962544438804353319","1465249691478622210",
"1962257975181238746","Mon Sep 01 14:28:33 +0000 2025","2","@erlanishere Jadi ingat perkataan almarhum lord rangga jangan percaya elon musk dia itu halu Hahaha","1962522972431974777","","erlanishere","in","","0","0","0","https://x.com/undefined/status/1962522972431974777","2378587615",
"1962482674641088658","Mon Sep 01 14:22:09 +0000 2025","11","@ElonMusk_Lord Bom dia Elon Musk ️ https://t.co/pCx6ugLKfg","1962521361001185694","https://pbs.twimg.com/media/GzxGxw-WcAAmyw-.jpg","ElonMusk_Lord","in","","0","0","3","https://x.com/undefined/status/1962521361001185694","1844336964872318984",
"1962403151434383683","Mon Sep 01 13:56:34 +0000 2025","0","@rjbhdyt @elonmusk Postingan ini merujuk pada thread di mana Hassan Sajwani berterima kasih kepada Elon Musk atas pembelian dan pengembangan X (sebelumnya Twitter). Video yang dikutip adalah momen Elon membawa wastafel ke kantor Twitter pada 2022 dengan permainan kata let that sink in (biarkan","1962514922962853926","","rjbhdyt","in","","0","0","0","https://x.com/undefined/status/1962514922962853926","1720665183188922368",
"1962513573852090755","Mon Sep 01 13:51:12 +0000 2025","0","Kul ka yi gardama da bakin 'dan PR. Ka yi masa addu'a ka yi gaba. Idan kuwa ya fanso tsanwar tambarin Elon Musk ko tanka shi kar ka yi.","1962513573852090755","","","in","","0","1","2","https://x.com/undefined/status/1962513573852090755","373795791",
"1962507822618607888","Mon Sep 01 13:28:21 +0000 2025","0","@elonmusk I want that is our Persahabatan kita berdua kita berdua. Yang tahu. yang paling penting dalam gambar itu saja Keluarga Muhammad David. Like Elon Musk and Muhammad David plan our business cooperation is Rp. 1000 trillion in investment Elon Musk with M. David","1962507822618607888","","elonmusk","in","","0","0","0","https://x.com/undefined/status/1962507822618607888","254889606",
"1962501549596311755","Mon Sep 01 13:03:25 +0000 2025","12","Ata Elon Musk hana 100B lying in the bank. Alikubeba ujinga","1962501549596311755","","","in","","0","2","1","https://x.com/undefined/status/1962501549596311755","3618493101",
"1962497057303953842","Mon Sep 01 12:45:34 +0000 2025","3","Duuuuh playbooknya ituuuuuu mulu mbok ganti elon musk atau warren buffett gt lho.","1962497057303953842","","","in","","0","2","0","https://x.com/undefined/status/1962497057303953842","73840517",
